Date;Tournament;MatchId;SeriesId;Patch;GameNumber;SummonnerName;XPD@15;GD@15;CS/Min;Kills;Deaths;Assists;KP%;WardPlaced;Damage/Min;TotalDamageDealtToBuilding;TotalDamageDealtToObjectives;JungleProximity;topLanePresence;jungleAllyTopPresence;jungleEnemyTopPresence;riverTopPresence
2024-01-21;League of Legends Scrims;scrim| rbls game 4;2624800;14.1.553.2414;1;AEG Agresivoo;-168;-556;9.85667259458458;0;0;0;0.0;8;156.37171067726007;0;340.55902099609375;0.14819277108433734;0.7421686746987952;0.018072289156626505;0.0;0.02650602409638554
2024-01-21;League of Legends Scrims;scrim| rbls game 4;2624800;14.1.553.2414;1;RBLS R4VEN;168;556;9.85667259458458;1;0;0;0.2;8;206.1348139185054;0;428.8535461425781;0.07108433734939759;0.6048192771084338;0.0;0.02289156626506024;0.09518072289156626
2024-01-21;League of Legends Scrims;scrim| rbls game 5;2624824;14.1.553.2414;1;RBLS R4VEN;886;43;9.730651933043708;0;1;2;0.4;6;456.28807477227946;2069.283447265625;2204.398681640625;0.2421686746987952;0.6132530120481928;0.0;0.0036144578313253013;0.02650602409638554
2024-01-21;League of Legends Scrims;scrim| rbls game 5;2624824;14.1.553.2414;1;AEG Agresivoo;-886;-43;9.098791417910999;0;1;3;0.3333333333333333;8;340.8795538499599;830.7737426757812;830.7737426757812;0.18674698795180722;0.6674698795180722;0.03132530120481928;0.0024096385542168677;0.04939759036144578
2024-01-22;League of Legends Scrims;scrim| aeg game 1;2624982;14.1.553.2414;1;AEG Agresivoo;-857;73;8.716481926019107;1;0;2;0.42857142857142855;6;292.21112493919384;0;2110.51123046875;0.1963855421686747;0.6927710843373494;0.04216867469879518;0.030120481927710843;0.043373493975903614
2024-01-22;League of Legends Scrims;scrim| aeg game 1;2624982;14.1.553.2414;1;CASE Badlulu;857;-73;9.537599788615111;0;0;0;0.0;8;162.1881723366628;250.1217498779297;250.1217498779297;0.1;0.7939759036144578;0.05301204819277108;0.0;0.030120481927710843
2024-01-22;League of Legends Scrims;scrim| aeg game 2;2625021;14.1.553.2414;1;CASE Badlulu;93;772;8.402551373432964;3;1;0;0.75;5;635.4879242661207;3204.8134765625;3204.8134765625;0.21084337349397592;0.755421686746988;0.03253012048192771;0.02891566265060241;0.01927710843373494
2024-01-22;League of Legends Scrims;scrim| aeg game 2;2625021;14.1.553.2414;1;AEG Agresivoo;-93;-772;8.65525968541591;2;3;0;0.5;5;466.83841120654574;990.0132446289062;990.0132446289062;0.19156626506024096;0.6120481927710844;0.05542168674698795;0.01927710843373494;0.06144578313253012
2024-01-22;League of Legends Scrims;scrim| aeg game 3;2625130;14.1.553.2414;1;AEG Agresivoo;-289;-88;8.59168934460278;1;1;0;0.16666666666666666;5;363.3065096534822;1793.9959716796875;1793.9959716796875;0.16626506024096385;0.7819277108433735;0.00963855421686747;0.0;0.03614457831325301
2024-01-22;League of Legends Scrims;scrim| aeg game 3;2625130;14.1.553.2414;1;CASE Badlulu;289;88;9.728824699035503;1;1;0;0.5;7;665.9224298443066;0;0;0.15180722891566265;0.7216867469879518;0.0024096385542168677;0.0024096385542168677;0.04819277108433735
2024-01-22;League of Legends Scrims;scrim| aeg game 4;2625210;14.1.553.2414;1;CASE Badlulu;826;657;9.222527251725996;1;0;0;0.5;6;250.87329552027938;0;0;0.11672683513838748;0.8062575210589651;0.01684717208182912;0.015643802647412757;0.07340553549939831
2024-01-22;League of Legends Scrims;scrim| aeg game 4;2625210;14.1.553.2414;1;AEG Agresivoo;-826;-657;8.654015297852474;0;1;0;0.0;6;459.6227607395452;27.62549591064453;138.15402221679688;0.19253910950661854;0.7689530685920578;0.02527075812274368;0.0;0.015643802647412757
2024-01-22;League of Legends Scrims;scrim| aeg game 5;2625301;14.1.553.2414;1;AEG Agresivoo;1079;1491;9.729705147966381;1;0;1;0.2857142857142857;6;399.30763358695907;2731.537841796875;2966.97900390625;0.1819277108433735;0.6975903614457831;0.06385542168674699;0.0;0.043373493975903614
2024-01-22;League of Legends Scrims;scrim| aeg game 5;2625301;14.1.553.2414;1;CASE Badlulu;-1079;-1491;7.897487944777907;0;2;1;0.25;5;115.84814268847913;678.3834228515625;1798.220703125;0.17590361445783131;0.691566265060241;0.03855421686746988;0.0;0.00963855421686747
2024-01-22;League of Legends Scrims;scrim| aeg game 6;2625340;14.1.553.2414;1;CASE Badlulu;1277;960;9.28480948424024;2;2;4;0.35294117647058826;7;540.6995800663783;2994.097900390625;2994.097900390625;0.030084235860409144;0.5667870036101083;0.0;0.056558363417569195;0.0421179302045728
2024-01-22;League of Legends Scrims;scrim| aeg game 6;2625340;14.1.553.2414;1;AEG Agresivoo;-1277;-960;8.842675699276418;2;1;1;0.2727272727272727;6;420.8017550634759;1362.552978515625;2290.57861328125;0.10589651022864019;0.7460890493381468;0.02527075812274368;0.0;0.05174488567990373
2024-01-23;League of Legends Scrims;scrim| aeg g1;2625621;14.1.553.2414;1;AEG Agresivoo;-864;-698;8.024900121693568;0;1;0;0.0;6;281.1072566808033;0;75.08708953857422;0.05903614457831325;0.8120481927710843;0.0;0.010843373493975903;0.04578313253012048
2024-01-23;League of Legends Scrims;scrim| aeg g1;2625621;14.1.553.2414;1;GO Lot;864;698;9.478228490189252;1;0;0;0.25;6;647.8481480178808;494.078125;494.078125;0.1566265060240964;0.8939759036144578;0.0024096385542168677;0.0;0.007228915662650603
2024-01-23;League of Legends Scrims;scrim| aeg game 2;2625670;14.1.553.2414;1;AEG Agresivoo;395;244;8.27518950598768;1;0;0;0.3333333333333333;7;346.6476168467543;1602.30029296875;1602.30029296875;0.1;0.7096385542168675;0.018072289156626505;0.012048192771084338;0.04216867469879518
2024-01-23;League of Legends Scrims;scrim| aeg game 2;2625670;14.1.553.2414;1;GO Lot;-395;-244;8.591036433697132;0;1;0;0.0;6;460.1003884796676;2048.02587890625;4436.94580078125;0.1602409638554217;0.7457831325301205;0.020481927710843374;0.0012048192771084338;0.06626506024096386
2024-01-23;League of Legends Scrims;scrim| aeg game 3;2625734;14.1.553.2414;1;AEG Agresivoo;-1509;-855;8.15585484024446;0;2;0;0.0;6;723.9887562108803;0;0;0.06506024096385542;0.8096385542168675;0.0012048192771084338;0.0;0.024096385542168676
2024-01-23;League of Legends Scrims;scrim| aeg game 3;2625734;14.1.553.2414;1;GO Lot;1509;855;9.293881097022759;1;0;1;0.25;4;355.99834669735117;1454.17431640625;1454.17431640625;0.13614457831325302;0.6795180722891566;0.0;0.02891566265060241;0.07349397590361446
2024-01-23;League of Legends Scrims;scrim| aeg game 4;2625787;14.1.553.2414;1;GO Lot;248;-694;10.359829531757136;0;0;0;0.0;7;151.23162076785255;0;14.786582946777344;0.13373493975903614;0.7397590361445783;0.0024096385542168677;0.0;0.0783132530120482
2024-01-23;League of Legends Scrims;scrim| aeg game 4;2625787;14.1.553.2414;1;AEG Agresivoo;-248;694;10.359829531757136;0;1;0;0.0;5;461.9239330820738;126.54118347167969;126.54118347167969;0.06385542168674699;0.844578313253012;0.0;0.0;0.004819277108433735
2024-01-28;League of Legends Scrims;scrim| aeg game 1;2628138;14.1.553.2414;1;AEG Agresivoo;-421;867;9.603169117433453;1;1;0;0.2;5;580.4805020398913;2918.687255859375;4341.30419921875;0.2783132530120482;0.7385542168674699;0.012048192771084338;0.006024096385542169;0.0891566265060241
2024-01-28;League of Legends Scrims;scrim| aeg game 1;2628138;14.1.553.2414;1;USE Addusto;421;-867;8.529130466141552;1;1;0;0.2;5;612.2560169797121;0;360.43414306640625;0.09156626506024096;0.8228915662650602;0.0024096385542168677;0.004819277108433735;0.02650602409638554
2024-01-28;League of Legends Scrims;scrim| aeg game 2;2628177;14.1.553.2414;1;USE Addusto;-194;-646;8.400452498877238;0;2;0;0.0;6;284.5260993126677;0;0;0.1793020457280385;0.8086642599277978;0.0;0.0;0.0
2024-01-28;League of Legends Scrims;scrim| aeg game 2;2628177;14.1.553.2414;1;AEG Agresivoo;194;646;9.979484923478221;0;0;0;0.0;5;635.7722399363194;130.59130859375;130.59130859375;0.0457280385078219;0.8110709987966306;0.01684717208182912;0.006016847172081829;0.04693140794223827
2024-01-28;League of Legends Scrims;scrim| aeg game 3;2628229;14.1.553.2414;1;AEG Agresivoo;590;-239;8.210781269407528;1;0;0;0.25;6;306.0956065725531;0;0;0.1180722891566265;0.6457831325301204;0.0;0.0;0.004819277108433735
2024-01-28;League of Legends Scrims;scrim| aeg game 3;2628229;14.1.553.2414;1;USE Addusto;-590;239;8.842379828592723;0;2;0;0.0;5;527.1686101081193;1277.6290283203125;3222.2314453125;0.20120481927710843;0.7506024096385542;0.01566265060240964;0.0;0.030120481927710843
2024-01-28;League of Legends Scrims;scrim| aeg game 4;2628269;14.1.553.2414;1;USE Addusto;-248;-464;8.719742436425102;0;2;0;0.0;6;567.7818401713614;0;181.0223388671875;0.23734939759036144;0.689156626506024;0.0;0.021686746987951807;0.014457831325301205
2024-01-28;League of Legends Scrims;scrim| aeg game 4;2628269;14.1.553.2414;1;AEG Agresivoo;248;464;8.719742436425102;0;1;1;0.1111111111111111;7;508.3798597881154;792.4271850585938;792.4271850585938;0.13614457831325302;0.6867469879518072;0.01325301204819277;0.007228915662650603;0.05060240963855422
2024-01-28;League of Legends Scrims;scrim| aeg game 5;2628305;14.1.553.2414;1;AEG Agresivoo;832;1759;9.600661142525043;2;0;2;0.4444444444444444;6;648.43710891815;1872.1072998046875;8468.3212890625;0.12515042117930206;0.8315282791817088;0.0;0.0048134777376654635;0.010830324909747292
2024-01-28;League of Legends Scrims;scrim| aeg game 5;2628305;14.1.553.2414;1;USE Addusto;-832;-1759;8.463740744068131;1;2;1;0.18181818181818182;6;361.7471976410493;364.2053527832031;364.2053527832031;0.2394705174488568;0.7966305655836342;0.01444043321299639;0.0;0.0
2024-01-29;League of Legends Scrims;scrim| aeg game 1;2628596;14.1.553.2414;1;AEG Agresivoo;-1120;-559;8.15156916726299;0;1;0;0.0;7;438.82882453129537;790.0711059570312;790.0711059570312;0.163855421686747;0.7698795180722892;0.0012048192771084338;0.004819277108433735;0.03614457831325301
2024-01-29;League of Legends Scrims;scrim| aeg game 1;2628596;14.1.553.2414;1;KOI Marky;1120;559;8.973045129855384;1;0;0;0.16666666666666666;5;474.74575053306364;833.4293212890625;833.4293212890625;0.1783132530120482;0.7831325301204819;0.030120481927710843;0.0;0.006024096385542169
2024-01-29;League of Legends Scrims;scrim| aeg game 2;2628641;14.1.553.2414;1;KOI Marky;481;-191;8.213087507504076;1;0;0;0.16666666666666666;6;509.7109850321717;319.76641845703125;1558.7061767578125;0.14457831325301204;0.5204819277108433;0.01325301204819277;0.012048192771084338;0.01927710843373494
2024-01-29;League of Legends Scrims;scrim| aeg game 2;2628641;14.1.553.2414;1;AEG Agresivoo;-481;191;7.707666737811517;2;1;1;0.3;6;311.7993293967741;0;0;0.10361445783132531;0.45542168674698796;0.014457831325301205;0.0;0.0
2024-01-29;League of Legends Scrims;scrim| aeg game 3;2628698;14.1.553.2414;1;AEG Agresivoo;-1169;-2014;8.467214547410537;0;5;0;0.0;5;351.6652657353355;194.5946502685547;194.5946502685547;0.051807228915662654;0.655421686746988;0.0;0.01325301204819277;0.01566265060240964
2024-01-29;League of Legends Scrims;scrim| aeg game 3;2628698;14.1.553.2414;1;KOI Marky;1169;2014;9.162284398317372;3;1;1;0.36363636363636365;6;746.6800831877746;2895.566162109375;2895.566162109375;0.23493975903614459;0.7939759036144578;0.0;0.0;0.0024096385542168677
2024-01-29;League of Legends Scrims;scrim | koi game 4;2628785;14.1.553.2414;1;KOI Marky;-2244;-3080;7.137761676234829;0;1;1;0.1;6;351.7839722922934;816.2967529296875;1418.7911376953125;0.19614921780986763;0.5956678700361011;0.013237063778580024;0.0;0.06979542719614922
2024-01-29;League of Legends Scrims;scrim | koi game 4;2628785;14.1.553.2414;1;AEG Agresivoo;2244;3080;9.664402977556893;5;1;2;0.3888888888888889;6;914.9789187138964;4156.8154296875;9368.73046875;0.09747292418772563;0.5932611311672683;0.009626955475330927;0.0;0.05776173285198556
